Sport |Fixfit - Il Fitness a Casa - Abbonamento Premium 12 Mesi|https://bitq.it/v2/showcase/prestigioitalia?pp=118990|44.1|0.1|0.22
Cinema |Notorious Cinemas Gloria (MI) - Carnet 2 Biglietti OPEN|https://bitq.it/v2/showcase/prestigioitalia?pp=54007|13.2|22% - 37%|0.1
Cinema |Notorious Cinemas Rovigo (RO) - 1 Biglietto OPEN|https://bitq.it/v2/showcase/prestigioitalia?pp=54013|6.1|22% - 37%|0.1
Cinema |Notorious Cinemas Rovigo (RO) - Carnet 2 Biglietti OPEN|https://bitq.it/v2/showcase/prestigioitalia?pp=54014|12.0|22% - 37%|0.1
Cinema |Notorious Cinemas Sesto San Giovanni (MI) - 1 Biglietto OPEN|https://bitq.it/v2/showcase/prestigioitalia?pp=54009|6.7|22% - 37%|0.1
Cinema |Notorious Cinemas Sesto San Giovanni (MI) - 1 Biglietto OPEN Sala IMAX|https://bitq.it/v2/showcase/prestigioitalia?pp=54011|11.0|22% - 37%|0.1
Cinema |Notorious Cinemas Sesto San Giovanni (MI) - Carnet 2 Biglietti OPEN|https://bitq.it/v2/showcase/prestigioitalia?pp=54010|13.2|22% - 37%|0.1
Cinema |Rakuten TV - Voucher Noleggio 1 Film SD fino a 3,99€|https://bitq.it/v2/showcase/prestigioitalia?pp=69384|2.85|28% - 45%|0.22
Cinema |Rakuten TV - Voucher Noleggio 1 Film SD o HD fino a 4,99€|https://bitq.it/v2/showcase/prestigioitalia?pp=73808|3.5|28% - 45%|0.22
Cinema |Rakuten TV - Voucher Noleggio 1 Film SD, HD o UHD fino a 7,99€|https://bitq.it/v2/showcase/prestigioitalia?pp=73811|4.5|28% - 45%|0.22
Cinema |Rakuten TV - Voucher Noleggio 3 Film SD fino a 3,99€|https://bitq.it/v2/showcase/prestigioitalia?pp=69385|7.7|28% - 45%|0.22
Cinema |Rakuten TV - Voucher Noleggio 3 Film SD o HD fino a 4,99€|https://bitq.it/v2/showcase/prestigioitalia?pp=73809|9.9|28% - 45%|0.22
Cinema |Rakuten TV - Voucher Noleggio 3 Film SD, HD o UHD fino a 7,99€|https://bitq.it/v2/showcase/prestigioitalia?pp=73812|12.3|28% - 45%|0.22
Cinema |Rakuten TV - Voucher Noleggio 5 Film SD o HD fino a 4,99€|https://bitq.it/v2/showcase/prestigioitalia?pp=73810|15.0|28% - 45%|0.22
Cinema |Rakuten TV - Voucher Noleggio 5 Film SD, HD o UHD fino a 7,99€|https://bitq.it/v2/showcase/prestigioitalia?pp=73813|19.5|28% - 45%|0.22
Cinema |The Space Cinema - Biglietto 01 ingresso 2D/3D e Spettacoli Extra|https://bitq.it/v2/showcase/prestigioitalia?pp=9285|6.4|8% - 30%|0.1
Cinema |The Space Cinema - Carnet 02 ingressi 2D/3D e Spettacoli Extra|https://bitq.it/v2/showcase/prestigioitalia?pp=92890|12.6|8% - 30%|0.1
Cinema |The Space Cinema - Carnet 05 ingressi 2D/3D e Spettacoli Extra|https://bitq.it/v2/showcase/prestigioitalia?pp=9286|31.0|8% - 30%|0.1
Cinema |The Space Cinema - Carnet 10 ingressi 2D/3D e Spettacoli Extra|https://bitq.it/v2/showcase/prestigioitalia?pp=9299|61.0|8% - 30%|0.1
Cinema |The Space Cinema - Biglietto 01 Ingresso 2D/3D e Spettacoli Extra + PopCorn e Bibita|https://bitq.it/v2/showcase/prestigioitalia?pp=12596|10.9|8% - 30%|0.1
Cinema |The Space Cinema - Carnet 02 Ingressi 2D/3D e Spettacoli Extra + 2 PopCorn e 2 Bibite|https://bitq.it/v2/showcase/prestigioitalia?pp=12604|21.6|8% - 30%|0.1
Cinema |UCI Cinemas - Biglietto 01 ingresso 2D/3D|https://bitq.it/v2/showcase/prestigioitalia?pp=9289|6.4|8% - 30%|0.1
Cinema |UCI Cinemas - Carnet 02 ingressi 2D/3D|https://bitq.it/v2/showcase/prestigioitalia?pp=92891|12.6|8% - 30%|0.1
Cinema |UCI Cinemas - Carnet 05 Ingressi 2D/3D|https://bitq.it/v2/showcase/prestigioitalia?pp=9301|31.0|8% - 30%|0.1
Cinema |UCI Cinemas - Carnet 10 Ingressi 2D/3D|https://bitq.it/v2/showcase/prestigioitalia?pp=9302|61.0|8% - 30%|0.1
Cinema |UCI Cinemas SUD Italia - Biglietto 1 ingresso 2D/3D (valido nei multisala presenti in Basilicata, Campania, Puglia, Sardegna e Sicilia)|https://bitq.it/v2/showcase/prestigioitalia?pp=12546|5.8|8% - 30%|0.1
Cinema |Circuito UNICI Cinema e Arene Biglietto 1 ingresso - Biglietti Validi Lunedì-Giovedì|https://bitq.it/v2/showcase/prestigioitalia?pp=12610|6.4|8% - 30%|0.1
Cinema |Circuito UNICI Cinema e Arene Biglietto 1 ingresso - Biglietti Validi Venerdì-Domenica, Festivi e Prefestivi|https://bitq.it/v2/showcase/prestigioitalia?pp=12611|8.1|8% - 30%|0.1
Cinema |Circuito UNICI Cinema e Arene Carnet 10 ingressi - Biglietti Validi Lunedì-Giovedì|https://bitq.it/v2/showcase/prestigioitalia?pp=53759|61.0|8% - 30%|0.1
Cinema |Circuito UNICI Cinema e Arene Carnet 10 ingressi - Biglietti Validi Venerdì-Domenica, Festivi e Prefestivi|https://bitq.it/v2/showcase/prestigioitalia?pp=53760|78.0|8% - 30%|0.1
Cinema |Circuito UNICI Cinema e Arene Carnet 2 ingressi - Biglietti Validi Venerdì-Domenica, Festivi e Prefestivi|https://bitq.it/v2/showcase/prestigioitalia?pp=92893|16.0|8% - 30%|0.1
Cinema |Circuito UNICI Cinema e Arene Carnet 2 ingressi - Biglietti Validi Lunedì-Giovedì|https://bitq.it/v2/showcase/prestigioitalia?pp=92892|12.6|8% - 30%|0.1
Cinema |Circuito UNICI Cinema e Arene Carnet 5 ingressi - Biglietti Validi Venerdì-Domenica, Festivi e Prefestivi|https://bitq.it/v2/showcase/prestigioitalia?pp=53758|39.5|8% - 30%|0.1
Cinema |Circuito UNICI Cinema e Arene Carnet 5 ingressi - Biglietti Validi Lunedì-Giovedì|https://bitq.it/v2/showcase/prestigioitalia?pp=53757|31.0|8% - 30%|0.1
Shop Card|Voucher Drexcode 80€|https://bitq.it/v2/showcase/prestigioitalia?pp=57621|68.0|0.15|0.22
Shop Card|Voucher Drexcode 100€|https://bitq.it/v2/showcase/prestigioitalia?pp=57622|85.0|0.15|null
Shop Card|Voucher Drexcode 150€|https://bitq.it/v2/showcase/prestigioitalia?pp=57623|127.5|0.15|null
Shop Card|Voucher Drexcode 200€|https://bitq.it/v2/showcase/prestigioitalia?pp=57624|170.0|0.15|null
Shop Card|Firenze - EXTENDED TOUR ECOCART (120minuti) con autista e audioguida - Biglietto OPEN Adulto (13-99)|https://bitq.it/v2/showcase/prestigioitalia?pp=56959|35.1|10% - 15%|0.1
Shop Card|Firenze - EXTENDED TOUR ECOCART (120minuti) con autista e audioguida - Biglietto OPEN Ridotto (4-12)|https://bitq.it/v2/showcase/prestigioitalia?pp=56960|18.0|10% - 15%|null
Shop Card|Firenze - STANDARD TOUR ECOCART (90minuti) con autista e audioguida - Biglietto OPEN Adulto (13-99)|https://bitq.it/v2/showcase/prestigioitalia?pp=56957|26.1|10% - 15%|null
Shop Card|Firenze - STANDARD TOUR ECOCART (90minuti) con autista e audioguida - Biglietto OPEN Ridotto (4-12)|https://bitq.it/v2/showcase/prestigioitalia?pp=56958|13.5|10% - 15%|null
Shop Card|Firenze - Tour a Piedi Privato - con Guida (voucher valido fino a 10 persone)|https://bitq.it/v2/showcase/prestigioitalia?pp=56951|135.0|10% - 15%|null
Shop Card|Microsoft 365 Business Standard ESD|https://bitq.it/v2/showcase/prestigioitalia?pp=141071|141.55|0.05|0.22
Shop Card|Microsoft 365 Family ESD|https://bitq.it/v2/showcase/prestigioitalia?pp=141072|94.05|0.05|null
Shop Card|Microsoft 365 Personal ESD|https://bitq.it/v2/showcase/prestigioitalia?pp=141073|65.55|0.05|null
Shop Card|Office 2021 Home & Business ESD|https://bitq.it/v2/showcase/prestigioitalia?pp=141070|284.05|0.05|null
Shop Card|Office 2021 Home & Student ESD|https://bitq.it/v2/showcase/prestigioitalia?pp=141069|141.55|0.05|null
Shop Card|Card Regalo Xbox 10 euro - Codice digitale|https://bitq.it/v2/showcase/prestigioitalia?pp=141056|9.5|0.05|null
Shop Card|Card Regalo Xbox 15 euro - Codice digitale|https://bitq.it/v2/showcase/prestigioitalia?pp=141057|14.25|0.05|null
Shop Card|Card Regalo Xbox 25 euro - Codice digitale|https://bitq.it/v2/showcase/prestigioitalia?pp=141058|23.75|0.05|null
Shop Card|Card Regalo Xbox 50 euro - Codice digitale|https://bitq.it/v2/showcase/prestigioitalia?pp=141059|47.5|0.05|null
Shop Card|Microsoft Xbox Game Pass 3 mesi|https://bitq.it/v2/showcase/prestigioitalia?pp=141063|28.49|0.05|null
Shop Card|Microsoft Xbox Game Pass 3 mesi per PC|https://bitq.it/v2/showcase/prestigioitalia?pp=141067|28.49|0.05|null
Shop Card|Microsoft Xbox Game Pass 6 mesi|https://bitq.it/v2/showcase/prestigioitalia?pp=141064|56.99|0.05|null
Shop Card|Microsoft Xbox Live Gold 12 mesi|https://bitq.it/v2/showcase/prestigioitalia?pp=141062|56.99|0.05|null
Shop Card|Microsoft Xbox Live Gold 3 mesi|https://bitq.it/v2/showcase/prestigioitalia?pp=141060|18.99|0.05|null
Shop Card|Microsoft Xbox Live Gold 6 mesi|https://bitq.it/v2/showcase/prestigioitalia?pp=141061|28.49|0.05|null
Shop Card|Xbox Game Pass Ultimate 1 mese|https://bitq.it/v2/showcase/prestigioitalia?pp=141065|12.34|0.05|null
Shop Card|Xbox Game Pass Ultimate 3 mesi|https://bitq.it/v2/showcase/prestigioitalia?pp=141066|37.04|0.05|null
Shop Card|BitQ Free Choice CINEMA - 06 Ingressi al cinema che vuoi, quando vuoi!|https://bitq.it/v2/showcase/prestigioitalia?pp=30980|41.4|null|0.1
Shop Card|BitQ Free Choice CINEMA - 12 Ingressi al cinema che vuoi, quando vuoi!|https://bitq.it/v2/showcase/prestigioitalia?pp=92894|81.6|null|null
Shop Card|BitQ Free Choice CINEMA - 18 Ingressi al cinema che vuoi, quando vuoi!|https://bitq.it/v2/showcase/prestigioitalia?pp=92895|120.6|null|null
Shop Card|BitQ Free Choice CINEMA - 24 Ingressi al cinema che vuoi, quando vuoi!|https://bitq.it/v2/showcase/prestigioitalia?pp=92896|158.4|null|null
Shop Card|Hoepli - La Grande Libreria - Voucher €30,00|https://bitq.it/v2/showcase/prestigioitalia?pp=32580|28.5|0.05|0% - a.74 quater - 633/72
Shop Card|Hoepli - La Grande Libreria - Voucher €40,00|https://bitq.it/v2/showcase/prestigioitalia?pp=32581|38.0|0.05|null
Shop Card|Hoepli - La Grande Libreria - Voucher €50,00|https://bitq.it/v2/showcase/prestigioitalia?pp=32582|47.5|0.05|null
Shop Card|Roadhouse & Calavera Fresh Mex - Gift Card €25,00|https://bitq.it/v2/showcase/prestigioitalia?pp=32543|23.75|0.05|0.1
Shop Card|Roadhouse & Calavera Fresh Mex - Gift Card €50,00|https://bitq.it/v2/showcase/prestigioitalia?pp=32544|47.5|0.05|null
Shop Card|Villeroy & Boch - Voucher €100,00 per Shop Online|https://bitq.it/v2/showcase/prestigioitalia?pp=84830|92.0|0.08|0.22
Shop Card|Villeroy & Boch - Voucher €150,00 per Shop Online|https://bitq.it/v2/showcase/prestigioitalia?pp=84831|138.0|0.08|null
Shop Card|Scopri la Città in 10 min in sella ad un eScooter MiMoto + Guida PDF|https://bitq.it/v2/showcase/prestigioitalia?pp=74514|2.24|0.14|0.22
Shop Card|Scopri la Città in 120 min in sella ad un eScooter MiMoto + Guida PDF|https://bitq.it/v2/showcase/prestigioitalia?pp=74518|21.5|0.14|null
Shop Card|Scopri la Città in 20 min in sella ad un eScooter MiMoto + Guida PDF|https://bitq.it/v2/showcase/prestigioitalia?pp=74515|4.47|0.14|null
Shop Card|Scopri la Città in 30 giorni in sella ad un eScooter MiMoto + Guida PDF|https://bitq.it/v2/showcase/prestigioitalia?pp=74521|124.7|0.14|null
Shop Card|Scopri la Città in 30 min in sella ad un eScooter MiMoto + Guida PDF|https://bitq.it/v2/showcase/prestigioitalia?pp=74516|6.71|0.14|null
Shop Card|Scopri la Città in 300 min in sella ad un eScooter MiMoto + Guida PDF|https://bitq.it/v2/showcase/prestigioitalia?pp=74519|51.6|0.14|null
Shop Card|Scopri la Città in 60 min in sella ad un eScooter MiMoto + Guida PDF|https://bitq.it/v2/showcase/prestigioitalia?pp=74517|12.04|0.14|null
Shop Card|Scopri la Città in 7 giorni in sella ad un eScooter MiMoto + Guida PDF|https://bitq.it/v2/showcase/prestigioitalia?pp=74520|85.14|0.14|null
Shop Card|Nintendo Switch - 365 Days Switch Online Membership (Family)|https://bitq.it/v2/showcase/prestigioitalia?pp=77844|32.02|0.1|0.22
Shop Card|Nintendo Switch - 365 Days Switch Online Membership (Individual)|https://bitq.it/v2/showcase/prestigioitalia?pp=77843|18.29|0.1|null
Shop Card|Nintendo Switch - 90 Days Switch Online Membership (Individual)|https://bitq.it/v2/showcase/prestigioitalia?pp=77842|7.31|0.1|null
Shop Card|Nintendo Switch - AOC DOOM Eternal: The Ancient Gods - Expansion Pass|https://bitq.it/v2/showcase/prestigioitalia?pp=107522|27.44|0.1|null
Shop Card|Nintendo Switch - DDC AOC 1000 Gem Apples|https://bitq.it/v2/showcase/prestigioitalia?pp=128546|9.15|0.1|null
Shop Card|Nintendo Switch - DDC AOC 3000 Gem Apples|https://bitq.it/v2/showcase/prestigioitalia?pp=128547|24.69|0.1|null
Shop Card|Nintendo Switch - DDC AOC 500 Gem Apples|https://bitq.it/v2/showcase/prestigioitalia?pp=128545|5.03|0.1|null
Shop Card|Nintendo Switch - DDC AOC Animal Crossing New Horizons: Happy Home Paradise|https://bitq.it/v2/showcase/prestigioitalia?pp=128557|22.87|0.1|null
Shop Card|Nintendo Switch - DDC AOC DOOM Eternal: Cosplay Slayer Master Collection Cosmetic Pack|https://bitq.it/v2/showcase/prestigioitalia?pp=128555|4.56|0.1|null
Shop Card|Nintendo Switch - DDC AOC DOOM Eternal: Mullet Slayer Master Collection Cosmetic Pack|https://bitq.it/v2/showcase/prestigioitalia?pp=128554|4.56|0.1|null
Shop Card|Nintendo Switch - DDC AOC DOOM Eternal: Series Four Cosmetic Pack|https://bitq.it/v2/showcase/prestigioitalia?pp=128553|8.22|0.1|null
Shop Card|Nintendo Switch - DDC AOC DOOM Eternal: Series Three Cosmetic Pack|https://bitq.it/v2/showcase/prestigioitalia?pp=128552|8.22|0.1|null
Shop Card|Nintendo Switch - DDC AOC DOOM Eternal: Series Two Cosmetic Pack|https://bitq.it/v2/showcase/prestigioitalia?pp=128551|8.22|0.1|null
Shop Card|Nintendo Switch - DDC AOC DOOM Eternal: The Ancient Gods - Part Two|https://bitq.it/v2/showcase/prestigioitalia?pp=128550|18.29|0.1|null
Shop Card|Nintendo Switch - DDC AOC FE Warriors: Fire Emblem Shadow Dragon Pk|https://bitq.it/v2/showcase/prestigioitalia?pp=128539|8.22|0.1|null
Shop Card|Nintendo Switch - DDC AOC Fitness Boxing 2: Musical Journey|https://bitq.it/v2/showcase/prestigioitalia?pp=107918|4.56|0.1|null
Shop Card|Nintendo Switch - DDC AOC Hyrule Warriors Age of Calamity Expansion Pass|https://bitq.it/v2/showcase/prestigioitalia?pp=95960|18.29|0.1|null
Shop Card|Nintendo Switch - DDC AOC Monster Hunter Rise: Deluxe Kit|https://bitq.it/v2/showcase/prestigioitalia?pp=95961|13.71|0.1|null
Shop Card|Nintendo Switch - DDC AOC Monster Hunter Stories 2 Wings of Ruin - Deluxe Kit|https://bitq.it/v2/showcase/prestigioitalia?pp=107919|13.71|0.1|null
Shop Card|Nintendo Switch - DDC AOC PokkÃ©n Tournament DX Battle Pack|https://bitq.it/v2/showcase/prestigioitalia?pp=128540|13.71|0.1|null
Shop Card|Nintendo Switch - DDC AOC Super Smash Bros Ultimate - Challenger Pack 3|https://bitq.it/v2/showcase/prestigioitalia?pp=128544|5.48|0.1|null
Shop Card|Nintendo Switch - DDC AOC Super Smash Bros Ultimate - Hero Challenger Pack|https://bitq.it/v2/showcase/prestigioitalia?pp=128543|5.48|0.1|null
Shop Card|Nintendo Switch - DDC AOC Super Smash Bros Ultimate - Joker Challenger Pack|https://bitq.it/v2/showcase/prestigioitalia?pp=128542|5.48|0.1|null
Shop Card|Nintendo Switch - DDC AOC Super Smash Bros Ultimate - Piranha Plant|https://bitq.it/v2/showcase/prestigioitalia?pp=128541|4.56|0.1|null
Shop Card|Nintendo Switch - DDC AOC Super Smash Bros. Ultimate Challenger Pack 11: Sora|https://bitq.it/v2/showcase/prestigioitalia?pp=128556|5.48|0.1|null
Shop Card|Nintendo Switch - DDC AOC Super Smash Bros. Ultimate Challenger Pack 8: Sephiroth from FINAL FANTASY VII|https://bitq.it/v2/showcase/prestigioitalia?pp=128548|5.48|0.1|null
Shop Card|Nintendo Switch - DDC AOC Super Smash Bros. Ultimate: Kazuya from TEKKEN Challenger Pack|https://bitq.it/v2/showcase/prestigioitalia?pp=107526|5.48|0.1|null
Shop Card|Nintendo Switch - DDC AOC Super Smash Bros. Ultimate: Pyra & Mythra Challenger Pack|https://bitq.it/v2/showcase/prestigioitalia?pp=128549|5.48|0.1|null
Shop Card|Nintendo Switch - DOOM Eternal: DOOMicorn Master Collection Cosmetic Pack|https://bitq.it/v2/showcase/prestigioitalia?pp=107525|4.56|0.1|null
Shop Card|Nintendo Switch - DOOM Eternal: Series One Cosmetic Pack|https://bitq.it/v2/showcase/prestigioitalia?pp=107524|8.22|0.1|null
Shop Card|Nintendo Switch - DOOM Eternal: The Ancient Gods - Part One|https://bitq.it/v2/showcase/prestigioitalia?pp=107523|18.29|0.1|null
Shop Card|Nintendo Switch - Fire Emblem Three Houses - Expansion Pass|https://bitq.it/v2/showcase/prestigioitalia?pp=77851|22.87|0.1|null
Shop Card|Nintendo Switch - Luigi's Mansion 3 Multiplayer Pack|https://bitq.it/v2/showcase/prestigioitalia?pp=77850|9.15|0.1|null
Shop Card|Nintendo Switch - Monster Hunter Rise - DLC Pack 1|https://bitq.it/v2/showcase/prestigioitalia?pp=85788|18.29|0.1|null
Shop Card|Nintendo Switch - Pokemon Spada o Pokemon Scudo Expansion Pass|https://bitq.it/v2/showcase/prestigioitalia?pp=77845|27.44|0.1|null
Shop Card|Nintendo Switch - Splatoon 2: Octo Expansion|https://bitq.it/v2/showcase/prestigioitalia?pp=77849|18.29|0.1|null
Shop Card|Nintendo Switch - Super Smash Bros Ultimate: Fighters Pass|https://bitq.it/v2/showcase/prestigioitalia?pp=77846|22.87|0.1|null
Shop Card|Nintendo Switch - Super Smash Bros Ultimate: Fighters Pass Vol. 2|https://bitq.it/v2/showcase/prestigioitalia?pp=77847|27.44|0.1|null
Shop Card|Nintendo Switch - Xenoblade Chronicles 2: Expansion Pass|https://bitq.it/v2/showcase/prestigioitalia?pp=77852|27.44|0.1|null
Shop Card|Nintendo Switch - Zelda: Breath of the Wild Expansion Pass|https://bitq.it/v2/showcase/prestigioitalia?pp=77848|18.29|0.1|null
Shop Card|Teatro Elfo Puccini - Abbonamento 5 Spettacoli a SCELTA - Stagione 2021/2022|https://bitq.it/v2/showcase/prestigioitalia?pp=117089|59.9|0.08|0% - FCI Art. 2 D.P.R 633/72
Shop Card|Urbi - Ricarica Credito APP 100,00€|https://bitq.it/v2/showcase/prestigioitalia?pp=129877|95.0|0.05|0% - FCI Art. 2 D.P.R 633/72
Shop Card|Urbi - Ricarica Credito APP 20,00€|https://bitq.it/v2/showcase/prestigioitalia?pp=129875|19.0|0.05|null
Shop Card|Urbi - Ricarica Credito APP 50,00€|https://bitq.it/v2/showcase/prestigioitalia?pp=129876|47.5|0.05|null
Shop Card|Lavaggio a Mano e Sanificazione Vettura|https://bitq.it/v2/showcase/prestigioitalia?pp=58990|46.0|0.08|0.22
Shop Card|Lavaggio Vettura a Mano|https://bitq.it/v2/showcase/prestigioitalia?pp=58988|27.6|0.08|null
Shop Card|Sanificazione Vettura|https://bitq.it/v2/showcase/prestigioitalia?pp=58989|18.4|0.08|null
Parchi Divertimento e Parchi Naturalistici|Galata Museo del Mare + Sommergibile Nazario Sauro - Ingresso ADULTO (18-64 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=139860|15.3|0.1|0% - Esente Art.10 DPR 633/72
Parchi Divertimento e Parchi Naturalistici|Galata Museo del Mare + Sommergibile Nazario Sauro - Ingresso Family3 (2 Adulti + 1 Ridotto)|https://bitq.it/v2/showcase/prestigioitalia?pp=139862|34.2|0.1|0% - Esente Art.10 DPR 633/73
Parchi Divertimento e Parchi Naturalistici|Galata Museo del Mare + Sommergibile Nazario Sauro - Ingresso RIDOTTO (7-17 anni e >64 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=139861|10.8|0.1|0% - Esente Art.10 DPR 633/74
Parchi Divertimento e Parchi Naturalistici|Alpyland - 1 Corsa - Intero (> 120cm)|https://bitq.it/v2/showcase/prestigioitalia?pp=141517|5.4|0.1|0.1
Parchi Divertimento e Parchi Naturalistici|Alpyland - 1 Corsa - Ridotto (100- 120cm)|https://bitq.it/v2/showcase/prestigioitalia?pp=141518|4.5|0.1|0.1
Parchi Divertimento e Parchi Naturalistici|Alpyland - 4 Corse - Intero (> 120cm)|https://bitq.it/v2/showcase/prestigioitalia?pp=141519|17.1|0.1|0.1
Parchi Divertimento e Parchi Naturalistici|Alpyland - 4 Corse - Ridotto (100- 120cm)|https://bitq.it/v2/showcase/prestigioitalia?pp=141520|14.4|0.1|0.1
Parchi Divertimento e Parchi Naturalistici|Alpyland - 6 Corse - Intero (> 120cm)|https://bitq.it/v2/showcase/prestigioitalia?pp=141521|23.4|0.1|0.1
Parchi Divertimento e Parchi Naturalistici|Alpyland - 6 Corse - Ridotto (100- 120cm)|https://bitq.it/v2/showcase/prestigioitalia?pp=141522|19.8|0.1|0.1
Parchi Divertimento e Parchi Naturalistici|Acquario di Genova - Biglietto per 1 Giorno a scelta - Adulto (>12 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=89389|28.0|0.07|0% - Esente Art.10 DPR 633/72
Parchi Divertimento e Parchi Naturalistici|Acquario di Genova - Biglietto per 1 Giorno a scelta - Bambino (4-12 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=89390|20.0|0.07|0% - Esente Art.10 DPR 633/73
Parchi Divertimento e Parchi Naturalistici|Acquario di Genova - Biglietto per 1 Giorno a scelta - Ridotto (>65 anni o diversamente abili)|https://bitq.it/v2/showcase/prestigioitalia?pp=89391|23.0|0.07|0% - Esente Art.10 DPR 633/74
Parchi Divertimento e Parchi Naturalistici|Bigo Ascensore Panoramico - Una Straordinaria Vista Aerea su Genova|https://bitq.it/v2/showcase/prestigioitalia?pp=37655|4.8|0.04|0.22
Parchi Divertimento e Parchi Naturalistici|Biosfera - Una Foresta Tropicale sul Mare|https://bitq.it/v2/showcase/prestigioitalia?pp=37924|5.5|0.09|0% - Esente Art.10 DPR 633/72
Parchi Divertimento e Parchi Naturalistici|Aerobosco - Ingresso OPEN Adulto (> 140cm)|https://bitq.it/v2/showcase/prestigioitalia?pp=89101|16.56|0.08|0.22
Parchi Divertimento e Parchi Naturalistici|Aerobosco - Ingresso OPEN Bambino (100-140cm)|https://bitq.it/v2/showcase/prestigioitalia?pp=89102|11.04|0.08|0.22
Parchi Divertimento e Parchi Naturalistici|Aerofune - Zip Line - Volo di COPPIA|https://bitq.it/v2/showcase/prestigioitalia?pp=89098|63.48|0.08|0.22
Parchi Divertimento e Parchi Naturalistici|Aerofune - Zip Line - Volo SINGOLO|https://bitq.it/v2/showcase/prestigioitalia?pp=89099|40.48|0.08|0.22
Parchi Divertimento e Parchi Naturalistici|Golf Le Rovedine (MI) - Corso di Avviamento con Istruttore - 10 Lezioni - 1 Partecipante|https://bitq.it/v2/showcase/prestigioitalia?pp=89116|459.84|0.04|0.22
Parchi Divertimento e Parchi Naturalistici|Golf Le Rovedine (MI) - Corso di Avviamento con Istruttore - 10 Lezioni - 2 Partecipanti|https://bitq.it/v2/showcase/prestigioitalia?pp=89117|535.68|0.04|0.22
Parchi Divertimento e Parchi Naturalistici|Golf Le Rovedine (MI) - Corso di Avviamento con Istruttore - 10 Lezioni - 3 Partecipanti|https://bitq.it/v2/showcase/prestigioitalia?pp=89118|659.52|0.04|0.22
Parchi Divertimento e Parchi Naturalistici|Golf Le Rovedine (MI) - Corso di Avviamento con Istruttore - 5 Lezioni - 1 Partecipante|https://bitq.it/v2/showcase/prestigioitalia?pp=89113|239.04|0.04|0.22
Parchi Divertimento e Parchi Naturalistici|Golf Le Rovedine (MI) - Corso di Avviamento con Istruttore - 5 Lezioni - 2 Partecipanti|https://bitq.it/v2/showcase/prestigioitalia?pp=89114|305.28|0.04|0.22
Parchi Divertimento e Parchi Naturalistici|Golf Le Rovedine (MI) - Corso di Avviamento con Istruttore - 5 Lezioni - 3 Partecipanti|https://bitq.it/v2/showcase/prestigioitalia?pp=89115|371.52|0.04|0.22
Parchi Divertimento e Parchi Naturalistici|Golf Le Rovedine (MI) - Lezione di Prova di 1h con Istruttore - 1 Partecipante|https://bitq.it/v2/showcase/prestigioitalia?pp=89109|22.5|0.1|0.22
Parchi Divertimento e Parchi Naturalistici|Golf Le Rovedine (MI) - Lezione di Prova di 1h con Istruttore - 2 Partecipanti|https://bitq.it/v2/showcase/prestigioitalia?pp=89110|36.0|0.1|0.22
Parchi Divertimento e Parchi Naturalistici|Golf Le Rovedine (MI) - Lezione di Prova di 1h con Istruttore - 3 Partecipanti|https://bitq.it/v2/showcase/prestigioitalia?pp=89111|40.5|0.1|0.22
Parchi Divertimento e Parchi Naturalistici|Acquario SEA LIFE Paris - Pinguini, stelle marine, mante e tunnel in mezzo agli squali!|https://bitq.it/v2/showcase/prestigioitalia?pp=125761|16.5|0.03|0% - Escluso Art.74 ter D.P.R. 633/72
Parchi Divertimento e Parchi Naturalistici|Acquario SEA LIFE Paris - 14 Cours du Danube, 77700, Serris - Adulto (12-99)|https://bitq.it/v2/showcase/prestigioitalia?pp=125761|20.4|0.03|0% - Escluso Art.74 ter D.P.R. 633/73
Parchi Divertimento e Parchi Naturalistici|Acquario SEA LIFE Paris - 14 Cours du Danube, 77700, Serris - Ridotto (3-11)|https://bitq.it/v2/showcase/prestigioitalia?pp=125761|16.5|0.03|0% - Escluso Art.74 ter D.P.R. 633/74
